pokemon_id,pokemon_name,type,attack,defense,base_hp,pct_catch,pct_flee,fast_moves,charge_moves,img_link,form
263,Zigzagoon,Normal ,116,58,80,50%,20%,TackleRock Smash,DigThunderboltGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,Normal
264,Linoone,Normal ,186,142,128,20%,7%,Shadow ClawTackle,DigThunderGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,Normal
265,Wurmple,Bug ,128,75,59,50%,20%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,Normal
266,Silcoon,Bug ,137,60,77,25%,9%,Bug BitePoison Sting,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,Normal
267,Beautifly,Bug Flying,155,189,98,12.5%,6%,InfestationStruggle Bug,Bug BuzzAir CutterSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,Normal
268,Cascoon,Bug ,137,60,77,25%,9%,Bug BitePoison Sting,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,Normal
269,Dustox,Bug Poison,155,98,162,12.5%,6%,ConfusionStruggle Bug,Bug BuzzSludge BombSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,Normal
270,Lotad,Water Grass,120,71,77,50%,20%,Razor LeafWater Gun,Bubble BeamEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,Normal
271,Lombre,Water Grass,155,112,119,25%,9%,Razor LeafBubble,Ice BeamBubble BeamGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,Normal
272,Ludicolo,Water Grass,190,173,176,12.5%,6%,Razor LeafBubble,Ice BeamBlizzardHydro PumpSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png,Normal
273,Seedot,Grass ,120,71,77,50%,20%,Quick AttackBullet Seed,Grass KnotEnergy BallFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,Normal
274,Nuzleaf,Grass Dark,172,134,78,25%,9%,Razor LeafFeint Attack,Leaf BladeGrass KnotFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,Normal
275,Shiftry,Grass Dark,207,200,121,12.5%,6%,Razor LeafFeint AttackSnarl,Leaf BladeHurricaneFoul PlayLeaf TornadoFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png,Normal
276,Taillow,Normal Flying,120,106,61,50%,20%,PeckQuick Attack,Aerial Ace,https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,Normal
277,Swellow,Normal Flying,155,185,124,20%,7%,Wing AttackSteel Wing,Aerial AceBrave BirdSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,Normal
278,Wingull,Water Flying,120,106,61,50%,20%,Quick AttackWater Gun,Ice BeamWater PulseAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,Normal
279,Pelipper,Water Flying,155,175,174,20%,7%,Wing AttackWater Gun,BlizzardHydro PumpHurricane,https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png,Normal
280,Ralts,Psychic Fairy,99,79,59,40%,9%,ConfusionCharge Beam,PsyshockShadow SneakDisarming VoiceFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,Normal
281,Kirlia,Psychic Fairy,116,117,90,10%,6%,ConfusionCharge Beam,Shadow SneakDisarming VoicePsychicFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,Normal
282,Gardevoir,Psychic Fairy,169,237,195,5%,5%,ConfusionCharge BeamCharm,Shadow BallDazzling GleamPsychicFrustration (Shadow)Return (Shadow)Synchronoise (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png,Normal
283,Surskit,Bug Water,120,93,87,50%,20%,Bug BiteBubble,Bubble BeamAqua JetSignal Beam,https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,Normal
284,Masquerain,Bug Flying,172,192,150,20%,7%,Air SlashInfestation,Bubble BeamOminous WindAir CutterSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,Normal
285,Shroomish,Grass ,155,74,110,50%,20%,TackleBullet Seed,Seed BombGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,Normal
286,Breloom,Grass Fighting,155,241,144,20%,7%,CounterBullet Seed,Seed BombSludge BombDynamic Punch,https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,Normal
287,Slakoth,Normal ,155,104,92,40%,9%,Yawn,Night SlashBrick BreakBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,Normal
288,Vigoroth,Normal ,190,159,145,10%,6%,ScratchCounter,BulldozeBrick BreakBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,Normal
289,Slaking,Normal ,284,290,166,5%,5%,Yawn,Hyper BeamEarthquakePlay RoughBody Slam (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,Normal
290,Nincada,Bug Ground,104,80,126,20%,10%,Bug BiteScratch,Aerial AceBug BuzzNight Slash,https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,Normal
291,Ninjask,Bug Flying,156,199,112,10%,7%,Fury CutterMetal Claw,Aerial AceBug BuzzShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png,Normal
292,Shedinja,Bug Ghost,1,153,73,5%,5%,Bug BiteShadow Claw,DigAerial AceShadow Sneak,https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png,Normal
293,Whismur,Normal ,162,92,42,50%,20%,PoundAstonish,FlamethrowerDisarming VoiceStomp,https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,Normal
294,Loudred,Normal ,197,134,81,25%,9%,BiteRock Smash,FlamethrowerDisarming VoiceStomp,https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,Normal
295,Exploud,Normal ,232,179,137,12.5%,6%,BiteAstonish,Disarming VoiceFire BlastCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png,Normal
296,Makuhita,Fighting ,176,99,54,50%,10%,TackleRock Smash,Cross ChopLow SweepHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,Normal
297,Hariyama,Fighting ,302,209,114,20%,6%,Bullet PunchCounter,Close CombatDynamic PunchHeavy SlamSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,Normal
298,Azurill,Normal Fairy,137,36,71,10%,4%,SplashBubble,Ice BeamBubble BeamBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png,Normal
299,Nosepass,Rock ,102,82,215,20%,9%,SparkRock Throw,Rock SlideThunderboltRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,Normal
300,Skitty,Normal ,137,84,79,50%,10%,TackleFeint Attack,DigDisarming VoiceWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,Normal
301,Delcatty,Normal ,172,132,127,20%,6%,Zen HeadbuttFeint AttackCharm,Disarming VoicePlay RoughWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,Normal
302,Sableye,Dark Ghost,137,141,136,20%,7%,Shadow ClawFeint Attack,Power GemShadow SneakFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png,Normal
303,Mawile,Steel Fairy,137,155,141,50%,9%,BiteFire FangAstonishIce Fang,Vise GripIron HeadPlay RoughPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,Normal
304,Aron,Steel Rock,137,121,141,50%,20%,TackleMetal Claw,Rock TombIron HeadBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,Normal
305,Lairon,Steel Rock,155,158,198,25%,9%,Metal ClawIron Tail,Rock SlideBody SlamHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,Normal
306,Aggron,Steel Rock,172,198,257,12.5%,6%,Dragon TailIron TailSmack Down,Stone EdgeThunderHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,Normal
307,Meditite,Fighting Psychic,102,78,107,50%,10%,ConfusionRock Smash,Ice PunchLow SweepPsyshock,https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,Normal
308,Medicham,Fighting Psychic,155,121,152,20%,6%,Psycho CutCounter,Ice PunchPsychicDynamic PunchPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,Normal
309,Electrike,Electric ,120,123,78,50%,10%,SparkQuick Attack,DischargeThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,Normal
310,Manectric,Electric ,172,215,127,20%,6%,Charge BeamSnarl,ThunderFlame BurstWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png,Normal
311,Plusle,Electric ,155,167,129,30%,9%,SparkQuick Attack,DischargeThunderboltSwiftGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,Normal
312,Minun,Electric ,155,147,150,30%,9%,SparkQuick Attack,DischargeThunderboltSwiftGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,Normal
313,Volbeat,Bug ,163,143,166,30%,9%,TackleStruggle Bug,Bug BuzzThunderboltSignal Beam,https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,Normal
314,Illumise,Bug ,163,143,166,30%,9%,TackleStruggle Bug,Bug BuzzDazzling GleamSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,Normal
315,Roselia,Grass Poison,137,186,131,30%,9%,Razor LeafPoison Jab,Petal BlizzardDazzling GleamSludge Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,Normal
316,Gulpin,Poison ,172,80,99,50%,10%,PoundRock Smash,SludgeIce BeamGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,Normal
317,Swalot,Poison ,225,140,159,20%,6%,Rock SmashInfestation,Ice BeamSludge BombGunk ShotAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,Normal
318,Carvanha,Water Dark,128,171,39,50%,10%,BiteSnarl,Poison FangAqua JetCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,Normal
319,Sharpedo,Water Dark,172,243,83,20%,6%,BiteWaterfall,Poison FangHydro PumpCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png,Normal
320,Wailmer,Water ,277,136,68,50%,10%,Water GunSplash,Water PulseBody SlamHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,Normal
321,Wailord,Water ,347,175,87,20%,6%,Water GunZen Headbutt,Hyper BeamBlizzardSurf,https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,Normal
322,Numel,Fire Ground,155,119,79,50%,10%,EmberTackle,Heat WaveBulldozeStomp,https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,Normal
323,Camerupt,Fire Ground,172,194,136,20%,6%,EmberRock Smash,EarthquakeSolar BeamOverheatEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,Normal
324,Torkoal,Fire ,172,151,203,30%,9%,EmberFire Spin,EarthquakeSolar BeamOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png,Normal
325,Spoink,Psychic ,155,125,122,50%,10%,SplashZen Headbutt,PsybeamShadow BallMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,Normal
326,Grumpig,Psychic ,190,171,188,20%,6%,Charge BeamExtrasensory,Shadow BallPsychicMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,Normal
327,Spinda,Normal ,155,116,116,30%,9%,Sucker PunchPsycho Cut,DigRock TombIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,Normal
328,Trapinch,Ground ,128,162,78,40%,9%,Mud ShotStruggle Bug,DigSand TombCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,Normal
329,Vibrava,Ground Dragon,137,134,99,10%,6%,Dragon BreathMud Shot,Bug BuzzBulldozeSand TombFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,Normal
330,Flygon,Ground Dragon,190,205,168,5%,5%,Mud ShotDragon Tail,EarthquakeStone EdgeDragon ClawEarth Power (Community Day)Frustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png,Normal
331,Cacnea,Grass ,137,156,74,50%,10%,Sucker PunchPoison Sting,Seed BombBrick BreakGrass KnotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,Normal
332,Cacturne,Grass Dark,172,221,115,20%,6%,Sucker PunchPoison Jab,Dark PulseDynamic PunchGrass KnotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,Normal
333,Swablu,Normal Flying,128,76,132,50%,10%,PeckAstonish,Ice BeamAerial AceDisarming Voice,https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,Normal
334,Altaria,Dragon Flying,181,141,201,20%,6%,Dragon BreathPeck,Dragon PulseDazzling GleamSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/altaria.png,Normal
335,Zangoose,Normal ,177,222,124,30%,9%,Fury CutterShadow Claw,DigNight SlashClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png,Normal
336,Seviper,Poison ,177,196,118,30%,9%,Poison JabIron Tail,WrapPoison FangCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png,Normal
337,Lunatone,Rock Psychic,207,178,153,30%,9%,Rock ThrowConfusion,Rock SlideMoonblastPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png,Normal
338,Solrock,Rock Psychic,207,178,153,30%,9%,Rock ThrowConfusion,Rock SlidePsychicSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png,Normal
339,Barboach,Water Ground,137,93,82,50%,10%,Mud ShotWater Gun,Ice BeamAqua TailMud Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png,Normal
340,Whiscash,Water Ground,242,151,141,20%,6%,Mud ShotWater Gun,BlizzardMud BombWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png,Normal
341,Corphish,Water ,125,141,99,50%,10%,BubbleRock Smash,Vise GripBubble BeamAqua Jet,https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png,Normal
342,Crawdaunt,Water Dark,160,224,142,20%,6%,SnarlWaterfall,Vise GripNight SlashBubble BeamCrabhammer,https://img.pokemondb.net/sprites/sword-shield/icon/crawdaunt.png,Normal
343,Baltoy,Ground Psychic,120,77,124,50%,10%,ConfusionExtrasensory,DigPsybeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png,Normal
344,Claydol,Ground Psychic,155,140,229,20%,6%,Mud-SlapConfusionExtrasensory,EarthquakePsychicGyro BallEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/claydol.png,Normal
345,Lileep,Rock Grass,165,105,150,50%,10%,AcidInfestation,Ancient PowerGrass KnotMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png,Normal
346,Cradily,Rock Grass,200,152,194,20%,6%,AcidInfestation,Stone EdgeBulldozeGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/cradily.png,Normal
347,Anorith,Rock Bug,128,176,100,50%,10%,ScratchStruggle Bug,Aqua JetAncient PowerCross Poison,https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,Normal
348,Armaldo,Rock Bug,181,222,174,20%,6%,Fury CutterStruggle Bug,Cross PoisonWater PulseRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,Normal
349,Feebas,Water ,85,29,85,70%,15%,TackleSplash,Mirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,Normal
350,Milotic,Water ,216,192,219,10%,7%,Dragon TailWaterfall,Hyper BeamBlizzardSurf,https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png,Normal
351,Castform,Normal ,172,139,139,30%,10%,TackleHex,HurricaneEnergy BallWeather Ball,https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,Normal
351,Castform Sunny Form,Fire ,172,139,139,30%,10%,EmberTackle,Fire BlastSolar BeamWeather Ball,https://img.pokemondb.net/s.png,Sunny
351,Castform Rainy Form,Water ,172,139,139,30%,10%,TackleWater Gun,ThunderHydro PumpWeather Ball,https://img.pokemondb.net/s.png,Rainy
351,Castform Snowy Form,Ice ,172,139,139,30%,10%,TacklePowder Snow,Ice BeamBlizzardWeather Ball,https://img.pokemondb.net/s.png,Snowy
353,Shuppet,Ghost ,127,138,65,40%,10%,Feint AttackAstonish,Shadow SneakOminous WindNight ShadeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,Normal
354,Banette,Ghost ,162,218,126,20%,7%,Shadow ClawHex,Shadow BallThunderDazzling GleamFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,Normal
355,Duskull,Ghost ,85,70,162,40%,10%,AstonishHex,Shadow SneakOminous WindNight ShadeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,Normal
356,Dusclops,Ghost ,120,124,234,20%,7%,Feint AttackHex,Ice PunchShadow PunchFire PunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png,Normal
357,Tropius,Grass Flying,223,136,163,30%,10%,Razor LeafAir Slash,Aerial AceLeaf BladeStomp,https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,Normal
358,Chimecho,Psychic ,181,175,170,30%,10%,AstonishExtrasensory,PsyshockShadow BallEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,Normal
359,Absol,Dark ,163,246,120,50%,10%,Psycho CutSnarl,Dark PulseMegahornThunderFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,Normal
360,Wynaut,Psychic ,216,41,86,30%,10%,SplashCounter,Mirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png,Normal
361,Snorunt,Ice ,137,95,95,50%,10%,Powder SnowHex,Shadow BallIcy WindAvalanche,https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,Normal
362,Glalie,Ice ,190,162,162,20%,6%,Ice ShardFrost Breath,Shadow BallAvalancheGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,Normal
363,Spheal,Ice Water,172,95,90,50%,10%,Water GunRock Smash,Water PulseBody SlamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,Normal
364,Sealeo,Ice Water,207,137,132,25%,7%,Water GunPowder Snow,Water PulseBody SlamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,Normal
365,Walrein,Ice Water,242,182,176,12.5%,5%,Frost BreathWaterfall,EarthquakeBlizzardWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,Normal
366,Clamperl,Water ,111,133,135,50%,10%,Water Gun,Ice BeamWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,Normal
367,Huntail,Water ,146,197,179,20%,6%,BiteWater Gun,Ice BeamAqua TailCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,Normal
368,Gorebyss,Water ,146,211,179,20%,6%,Water GunConfusion,Draining KissWater PulsePsychic,https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,Normal
369,Relicanth,Water Rock,225,162,203,90%,1%,Water GunZen Headbutt,Aqua TailAncient PowerHydro Pump,https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,Normal
370,Luvdisc,Water ,125,81,128,30%,10%,Water GunSplash,Aqua JetDraining KissWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,Normal
371,Bagon,Dragon ,128,134,93,40%,9%,BiteEmber,FlamethrowerTwisterCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,Normal
372,Shelgon,Dragon ,163,172,155,10%,6%,Dragon BreathEmber,FlamethrowerTwisterDragon PulseFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,Normal
373,Salamence,Dragon Flying,216,277,168,5%,5%,BiteFire FangDragon Tail,Fire BlastHydro PumpOutrage (Community Day)Draco MeteorFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png,Normal
374,Beldum,Steel Psychic,120,96,132,40%,9%,Take Down,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,Normal
375,Metang,Steel Psychic,155,138,176,10%,6%,Metal ClawZen Headbutt,PsyshockPsychicGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,Normal
376,Metagross,Steel Psychic,190,257,228,5%,5%,Bullet PunchZen Headbutt,EarthquakeFlash CannonPsychicMeteor Mash (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png,Normal
377,Regirock,Rock ,190,179,309,2%,1%,Rock ThrowRock SmashLock-On,Stone EdgeFocus BlastZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,Normal
378,Regice,Ice ,190,179,309,2%,1%,Frost BreathRock SmashLock-On,EarthquakeBlizzardFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,Normal
379,Registeel,Steel ,190,143,285,2%,1%,Metal ClawRock SmashLock-On,Hyper BeamFlash CannonFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,Normal
380,Latias,Dragon Psychic,190,228,246,2%,1%,Dragon BreathZen HeadbuttCharm,ThunderPsychicOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,Normal
381,Latios,Dragon Psychic,190,268,212,2%,1%,Dragon BreathZen Headbutt,Dragon ClawPsychicSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,Normal
382,Kyogre,Water ,205,270,228,2%,1%,Waterfall,BlizzardThunderHydro PumpSurf,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,Normal
383,Groudon,Ground ,205,270,228,2%,1%,Mud ShotDragon Tail,EarthquakeFire BlastSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,Normal
384,Rayquaza,Dragon Flying,213,284,170,2%,1%,Dragon TailAir Slash,Aerial AceAncient PowerOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,Normal
385,Jirachi,Steel Psychic,225,210,210,100%,0%,ConfusionCharge Beam,Dazzling GleamPsychicDoom Desire,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,Normal
386,Deoxys Normal Forme,Psychic ,137,345,115,6%,1%,Zen HeadbuttCharge Beam,Hyper BeamZap CannonPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Normal
386,Deoxys Attack Forme,Psychic ,137,414,46,6%,1%,Poison JabZen Headbutt,Dark PulseZap CannonPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Attack
386,Deoxys Defense Forme,Psychic ,137,144,330,6%,1%,Zen HeadbuttCounter,Rock SlideThunderboltPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Defense
386,Deoxys Speed Forme,Psychic ,137,230,218,6%,1%,Zen HeadbuttCharge Beam,ThunderboltSwiftPsycho Boost,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Speed
387,Turtwig,Grass ,146,119,110,20%,10%,Razor LeafTackle,Seed BombBody SlamEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,Normal
388,Grotle,Grass ,181,157,143,10%,7%,BiteRazor Leaf,Solar BeamBody SlamEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,Normal
389,Torterra,Grass Ground,216,202,188,5%,5%,BiteRazor Leaf,EarthquakeStone EdgeSolar BeamSand TombFrenzy Plant (Community Day)Frustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,Normal
390,Chimchar,Fire ,127,113,86,20%,10%,EmberScratch,Flame WheelFlamethrowerFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,Normal
391,Monferno,Fire Fighting,162,158,105,10%,7%,EmberRock Smash,Flame WheelFlamethrowerLow Sweep,https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,Normal
392,Infernape,Fire Fighting,183,222,151,5%,5%,Rock SmashFire Spin,FlamethrowerSolar BeamClose CombatBlast Burn (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,Normal
393,Piplup,Water ,142,112,102,20%,10%,PoundBubble,Drill PeckBubble BeamIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,Normal
394,Prinplup,Water ,162,150,139,10%,7%,Metal ClawBubble,Bubble BeamHydro PumpIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,Normal
395,Empoleon,Water Steel,197,210,186,5%,5%,Metal ClawWaterfall,Flash CannonBlizzardHydro PumpHydro Cannon (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,Normal
396,Starly,Normal Flying,120,101,58,50%,20%,Quick AttackTackle,Aerial AceBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,Normal
397,Staravia,Normal Flying,146,142,94,25%,9%,Wing AttackQuick Attack,Heat WaveAerial AceBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,Normal
398,Staraptor,Normal Flying,198,234,140,12.5%,6%,Wing AttackQuick Attack,Heat WaveClose CombatBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,Normal
399,Bidoof,Normal ,153,80,73,50%,20%,TackleTake Down,Hyper FangGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,Normal
400,Bibarel,Normal Water,188,162,119,20%,7%,Water GunTake Down,Hyper BeamHyper FangSurf,https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,Normal
401,Kricketot,Bug ,114,45,74,50%,20%,Bug BiteStruggle Bug,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,Normal
402,Kricketune,Bug ,184,160,100,20%,7%,Fury CutterStruggle Bug,Aerial AceBug BuzzX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,Normal
403,Shinx,Electric ,128,117,64,50%,10%,SparkTackle,DischargeThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,Normal
404,Luxio,Electric ,155,159,95,25%,7%,BiteSpark,ThunderboltWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,Normal
405,Luxray,Electric ,190,232,156,12.5%,5%,SparkSnarlHidden Power,Hyper BeamWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,Normal
406,Budew,Grass Poison,120,91,109,10%,4%,Razor LeafHidden Power,Grass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/budew.png,Normal
407,Roserade,Grass Poison,155,243,185,15%,7%,Razor LeafPoison Jab,Dazzling GleamSludge BombSolar BeamGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png,Normal
