artist,date,location,song,spotify,lyrics,url
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Me cago en todo,https://open.spotify.com/track/15DlLj48NmjAeoDweQNBoN,"Hoy si que me cago en todonada me puede importarporque me quedé tan soloque ya no existen los demásno tengo ni donde caermenadie va a venir a verme.Todos prefieren cualquier cosapero ljeos de mí.Los potros están echando espumapluma mental animal.Estamos tan lejos del torome quiero poner a cantar.Hoy me cago en todopero me cago en todo con amor.Si nadie me cuida y estoy solome queda poco gas en el motor.Me cago en todopero me cago en todo con amor.Nada me importa más que lo que hay en la mesay podría ser peor.Ni hablar de la cabezacasi no siento terror.Vivir así de desgraciadono me deja otra solución.Me cago en todopero me cago en todo con amor.Si nadie me cuida y estoy solome cago en todo¡Sí señor!Qué finita es la fronteraentre la angustia y la felicidad.Todo volverá a ser como eraen algún momento y lugar.Me cago en todopero me cago en todo con amor.Nadie me cuida y estoy solo¿Dónde mierda está el amor?Me cago en todoesta vida no es para míMe cago en todotermino mal si sigo asíMe cago en todomerecería algo mucho mejorMe cago en todosomos la aristocracia de la desgracia.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Me%20cago%20en%20todo
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Mi lobotomía,https://open.spotify.com/track/365ZmYNnfo7aN7RMDd5PVy,"Mi lobotomía salgo a la calle a buscarla
la llamo a gritos, la necesito, mi lobotomía.
Es amor, es necesidad, es un vínculo hipotecario
con el olvido, la mía lobotomía.
La quiero como algunas mujeres quieren a sus tetas,
no te metas con mi lobotomía.

Es mi solución para tantas cosas

que me quitan el sueño

porque quiero volver a ser dueño

de mi alma si no palma el alma.

Y falta poco no soporto la naúsea oxidada,

no soporta nada necesito el descanso

esa intervención ¡Hoy es el día!

Me lo temía, pero es peor mi lobotomía

No es vida la mía, estoy pensando tanto

y sintiendo demasiado que sensibilísimo tarado

me lo temía, se arregla fácil con lobotomía.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Mi%20lobotom%C3%ADa
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Vigilante medio argentino,https://open.spotify.com/track/4BWSMSTnp6CqzsX12tgNLN,"Ahora que soy grande me habré dado cuenta
que no todo es tan bueno
detrás de la puerta de entrada de Ezeiza
están el bife de chorizo y el vino
Están los vecinos casi siempre obedeciendo
el destino del vigilante medio argentino

está la señora que todos adoran

es la abuela perfecta

pero a un pobre pendejo

que fumaba en una esquina

sin molestar a nadie

le mandó a la policía

el pibe se comió

un garrón de dos días adentro

y la viejita nunca supo

que el puntero era su nieto

que el puntero era su nieto

Está el portero o encargado de edificio

a veces es amigo pero, en general

es el corre-ve-y-dile de la seccional

¡Están en Capital Federal!

En provincias también el vigilante feudal

el dueño de las vidas, por ejemplo en Catamarca

encana negritos y les cierra la puerta

y sus hijos educados con toda severidad

le hicieron la boleta a María Soledad

Es el legislador progresista que termina votando

para bien de los vecinos

lo mismo le parece ser travesti o asesino

Es el destino divino, tan fino, tan occidental y cristiano

cosmopolita y parisino

tan típico Matute pero no el de don Gato

El vigilante argento además es barato

además es barato

es el estilo tan fino

del vigilante medio argentino.





(gracias a Leonardo por esta letra)",https://api.lyrics.ovh/v1/Andres%20Calamaro/Vigilante%20medio%20argentino
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Algo contigo,https://open.spotify.com/track/76EEDhcFK66RqrCAYuqMHg,"¿Hace falta que te diga
que me muero por tener algo contigo?
¿es que no te has dado cuenta
de lo mucho que me cuesta ser tu amigo?
ya no puedo acercarme a tu boca
sin deseártela de una manera loca

necesito controlar tu vida

saber quien te besa y quien te abriga

hace falta que te diga

que me muero por tener algo contigo

es que no te has dado cuenta

de lo mucho que me cuesta ser tu amigo

ya me quedan muy pocos caminos

aunque pueda parecerte un desatino

no quisiera yo morirme sin tener

algo contigo

ya no puedo continuar espiando

día y noche tu llegar adivinando

ya no se con que inocente excusa

pasar por tu casa...

ya me quedan muy pocos caminos

aunque pueda parecerte un desatino

no quisiera yo morirme sin tener

algo contigo,

sin tener, algo contigo,

sin tener, algo... contigo",https://api.lyrics.ovh/v1/Andres%20Calamaro/Algo%20contigo
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Diego Armando Canciones,https://open.spotify.com/track/1CoDNSBVkAEkjXMXtnXHup,"¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
Los que están hasta las manos 

y los de mano tendida, 

¿Para qué aburrir el termo 

con el agua casi hervida? 



A la mañana temprano 

me acompaña me acompaña el mate amargo, 

a la mañana temprano 

me acompaña me acompaña el mate amargo. 



Si no hay mate yo no arranco 

la jornada evolutiva. 

¿Para qué pisar ortigas 

si puedo llegar volando? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Recuerdo dos ocasiones, 

cuando la emoción desborda. 

Recuerdo dos ocasiones, 

cuando la emoción desborda. 



Los que siguen en el Borda 

escriben versos fumando. 

Con cada paso que doy, 

siento que ya estoy llegando. 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Ando como un perejil, condimentando potaje, 

ando como un perejil, condimentando un potaje. 

Harto de pagar peaje o dormir en los rincones. 

Pido respeto, señores, soy Diego Armando Canciones.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Diego%20Armando%20Canciones
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Voy A Volver,https://open.spotify.com/track/1ciqwy4sbiu094EIJzywgf,"Voy a volver donde nací
¿Por que vivir? puedo vivir
A donde estoy, pero me voy
Voy a volver
Alguna vez me quise ir

Allí dejé lo que perdí

Apenas pude rescatar

Algunos discos viejos y los reflejos

Del lugar de donde soy



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿Por que vivir?



Por que me fui puedo creer

Si no me voy, no se volver

Y conocer el mundo

Me va a servir, supongo

Para entender lo que es volver

Lo que es vivir



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer proseguir hoy



Porque necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿por que vivir?",https://api.lyrics.ovh/v1/Andres%20Calamaro/Voy%20A%20Volver
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Diego Armando Canciones,https://open.spotify.com/track/5wZiWtmMff6cHdW1TFUnZI,"¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
Los que están hasta las manos 

y los de mano tendida, 

¿Para qué aburrir el termo 

con el agua casi hervida? 



A la mañana temprano 

me acompaña me acompaña el mate amargo, 

a la mañana temprano 

me acompaña me acompaña el mate amargo. 



Si no hay mate yo no arranco 

la jornada evolutiva. 

¿Para qué pisar ortigas 

si puedo llegar volando? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Recuerdo dos ocasiones, 

cuando la emoción desborda. 

Recuerdo dos ocasiones, 

cuando la emoción desborda. 



Los que siguen en el Borda 

escriben versos fumando. 

Con cada paso que doy, 

siento que ya estoy llegando. 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Ando como un perejil, condimentando potaje, 

ando como un perejil, condimentando un potaje. 

Harto de pagar peaje o dormir en los rincones. 

Pido respeto, señores, soy Diego Armando Canciones.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Diego%20Armando%20Canciones
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Voy A Volver,https://open.spotify.com/track/7MqM2824YFqG6Qr7TtEHMQ,"Voy a volver donde nací
¿Por que vivir? puedo vivir
A donde estoy, pero me voy
Voy a volver
Alguna vez me quise ir

Allí dejé lo que perdí

Apenas pude rescatar

Algunos discos viejos y los reflejos

Del lugar de donde soy



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿Por que vivir?



Por que me fui puedo creer

Si no me voy, no se volver

Y conocer el mundo

Me va a servir, supongo

Para entender lo que es volver

Lo que es vivir



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer proseguir hoy



Porque necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿por que vivir?",https://api.lyrics.ovh/v1/Andres%20Calamaro/Voy%20A%20Volver
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Bohemio,https://open.spotify.com/track/0UryLwSpDAHNRPe7qOj5ak,"Bohemio es ser la sombra de encontrarle
el sentido a las cosas.
Bohemio es un deseo de a destiempo,
también es necesidad.
Te quiero porque a pesar de todo,
te vas a seguir queriendo un poco más.

Permite que me saque el sombrero

para saludarte, libertad.



Bohemio en tu deseo de aferrarse a las espinas de las rosas,

bohemio que prefiere que la noche lo acompañe a caminar.

Te quiero porque adentro del abismo

vas a seguir siendo el mismo, para mí.

Permite que me incline ante tu sombra

cuando el cántaro se rompa, libertad.



Primero sé que voy camino a nada,

pero a veces no me importa y naufragás.

Permite que te rinda un homenaje

en mi permanente raje, libertad.



Anoche te escribí nuevas canciones,

eso solo significa

que le robé palabras a tu ausencia

para tratar de seguir.

Primero sé que voy camino a nada,

pero a veces no me importa y naufragás.

Permite que me incline ante tu sombra

cuando un cántaro se rompa, libertad.

Te quiero porque a pesar de todo,

te vas a seguir queriendo un poco más.

Permite que me saque el sombrero

para saludarte, libertad.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Bohemio
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Adan Rechaza,https://open.spotify.com/track/0WEbwO4lrRCQb26FFyTldM,"Adán rechaza la manzana, 
vestida con apenas una hoja. 
Evita palpita problemas, 
vale la pena tentación. 
Las leyes de la tribu y las del corazón 

nunca son las mismas leyes; 

una yunta de bueyes, asiente, 

me dieron finalmente la razón. 



Quiero vivir hasta que el padrecito 

me llame para empezar de nuevo, 

y escribir mis mejores canciones 

y alegrar los corazones en el cielo. 

Voy a comer el papel de un caramelo, 

voy a fumar el opio del pueblo, 

beber para creer, tomar para olvidar, 

adiós, me voy a navegar. 



Me voy a galopar hasta internarme en el mar, 

es preferible reír y cantar; 

estos hombres no saben pedir, 

tampoco aprendieron a llorar. 



La verdad solo es una palabra, 

lo siento si no aprendí a disimular. 

No vimos venir al imprevisto, 

pero hay más trenes para tomar. 



Ahora es un dato menor, 

prefiero robar tu atención que tu corazón. 



Quiero vivir hasta que el padrecito 

me llame para empezar de nuevo, 

y escribir mis mejores canciones 

y alegrar los corazones en el cielo. 

Quiero vivir hasta que el padrecito 

me llame para empezar de nuevo, 

y escribir mis mejores canciones 

y alegrar los corazones en el cielo. 

Y alegrar los corazones en el cielo. 

Alegrar los corazones en el cielo.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Adan%20Rechaza
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Algo contigo,https://open.spotify.com/track/0cLMx6PA8Ayr5OVzkc6N4h,"¿Hace falta que te diga
que me muero por tener algo contigo?
¿es que no te has dado cuenta
de lo mucho que me cuesta ser tu amigo?
ya no puedo acercarme a tu boca
sin deseártela de una manera loca

necesito controlar tu vida

saber quien te besa y quien te abriga

hace falta que te diga

que me muero por tener algo contigo

es que no te has dado cuenta

de lo mucho que me cuesta ser tu amigo

ya me quedan muy pocos caminos

aunque pueda parecerte un desatino

no quisiera yo morirme sin tener

algo contigo

ya no puedo continuar espiando

día y noche tu llegar adivinando

ya no se con que inocente excusa

pasar por tu casa...

ya me quedan muy pocos caminos

aunque pueda parecerte un desatino

no quisiera yo morirme sin tener

algo contigo,

sin tener, algo contigo,

sin tener, algo... contigo",https://api.lyrics.ovh/v1/Andres%20Calamaro/Algo%20contigo
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Rosemary,https://open.spotify.com/track/0dXrfNNyg32xS7gdBYXG0T,"Yo sé Rosemary, 
que tú Rosemary 
aún no eres mujer.
Yo sé Rosemary, 
que al fin Rosemary 
tu amor ha de nacer.



Yo sé Rosemary, 

que al fin Rosemary 

a mí te entregarás.

Igual que una flor 

se entrega...



Al llegar la primavera, 

Rosemary, 

tu amor todo mío será.



Quizás Rosemary, 

en ti Rosemary 

exista una ilusión.

Quizás Rosemary, 

en mí Rosemary 

exista otra ilusión.



Yo sé Rosemary, 

que al fin Rosemary 

todo ha de salir bien.

Igual que en esos cuentos 

en que al llegar la primavera, 

Rosemary, 

tu amor todo mío será



(Thanks to Javiera for these lyrics)",https://api.lyrics.ovh/v1/Andres%20Calamaro/Rosemary
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Expulsado del paraíso,https://open.spotify.com/track/0jOMOYDhWzVe1SwQfJUvXT,"Expulsado del paraíso.
Como no se que santo,
supongo que no sería para tanto,
lo digo con mi mejor sonrisa de amianto,
con la mano que le falta al manco de Lepanto.
¡Que espanto!

Y a Juan Domingo

dónde estarán esas manos cortadas.

dónde estarán esas manos cortadas.

Ya me reduje a mi forma mínima.

Ya soy piel y huesos y sesos y corazón

de tanto pedir perdón

una herida que sangra en un charco de sangre

de saliva y sangre,

ahora que soy la más mínima expresión

te muestro mi última canción

de mi re-selección

de canciones entre montones.

Recuerdo una noche en el taxi con Polo

y lo que me decía un ex old lady

te vas a quedar solo.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Expulsado%20del%20para%C3%ADso
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Verdades Afiladas,https://open.spotify.com/track/1673VTMWTdJzXeKkzk5pVW,"Atrapado por verdades afiladas 
que me van a lastimar de todos modos 
despedirse de una carta viene eso 
no es lo mismo despedirse con un beso 
Voy a olvidarte en cuanto pueda 

si no existo a tu lado ya no existo 

Hemos visto muchas cosas en la vida 

Lo prohibido se permite mucho juego 



Que se apague el fuego 

que tengo dentro del pecho 

o que vuelvas para serle infiel conmigo 



Que se apague el fuego 

que quema dentro del pecho 

o que vuelvas para serle infiel conmigo 



De la rosa me quedé con las espinas 

si creyeras en las oportunidades 

si no fueran afiladas las verdades 

ya no seguiré sangrando las heridas



Lo prohibido es una forma de vida 

solo espero que se apague de repente el recuerdo 

y confío en la promesa 

del olvido 



De que se apague el fuego 

que quema dentro del pecho 

a que. vuelvas para complicar conmigo 

Que se acabe este fuego 

que todos salen perdiendo 

y que vuelvas para serle infiel 

porque no va a ser igual con él 

y que vuelvas pra serle infiel conmigo",https://api.lyrics.ovh/v1/Andres%20Calamaro/Verdades%20Afiladas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Voy A Volver,https://open.spotify.com/track/1TvrI6AUX0d5TIxOGdv18e,"Voy a volver donde nací
¿Por que vivir? puedo vivir
A donde estoy, pero me voy
Voy a volver
Alguna vez me quise ir

Allí dejé lo que perdí

Apenas pude rescatar

Algunos discos viejos y los reflejos

Del lugar de donde soy



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿Por que vivir?



Por que me fui puedo creer

Si no me voy, no se volver

Y conocer el mundo

Me va a servir, supongo

Para entender lo que es volver

Lo que es vivir



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer proseguir hoy



Porque necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿por que vivir?",https://api.lyrics.ovh/v1/Andres%20Calamaro/Voy%20A%20Volver
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Diego Armando Canciones,https://open.spotify.com/track/2f37aBxPWZqIBSkGvjqSV0,"¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
¿Para qué quiero enemigos, 
si tengo tantos hermanos? 
Los que están hasta las manos 

y los de mano tendida, 

¿Para qué aburrir el termo 

con el agua casi hervida? 



A la mañana temprano 

me acompaña me acompaña el mate amargo, 

a la mañana temprano 

me acompaña me acompaña el mate amargo. 



Si no hay mate yo no arranco 

la jornada evolutiva. 

¿Para qué pisar ortigas 

si puedo llegar volando? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Recuerdo dos ocasiones, 

cuando la emoción desborda. 

Recuerdo dos ocasiones, 

cuando la emoción desborda. 



Los que siguen en el Borda 

escriben versos fumando. 

Con cada paso que doy, 

siento que ya estoy llegando. 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Cultivo el bajo perfil, flor de cultivo y vapor 

para un coloque, señor, y los versos van saliendo. 

¿Para qué guardar rencor si puedo cantar durmiendo? 



Ando como un perejil, condimentando potaje, 

ando como un perejil, condimentando un potaje. 

Harto de pagar peaje o dormir en los rincones. 

Pido respeto, señores, soy Diego Armando Canciones.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Diego%20Armando%20Canciones
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Voy A Volver,https://open.spotify.com/track/2qqtufiOZJqUxxySEzfBD2,"Voy a volver donde nací
¿Por que vivir? puedo vivir
A donde estoy, pero me voy
Voy a volver
Alguna vez me quise ir

Allí dejé lo que perdí

Apenas pude rescatar

Algunos discos viejos y los reflejos

Del lugar de donde soy



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿Por que vivir?



Por que me fui puedo creer

Si no me voy, no se volver

Y conocer el mundo

Me va a servir, supongo

Para entender lo que es volver

Lo que es vivir



Necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer proseguir hoy



Porque necesidad, pertenecer

Es un lugar sin dirección

Hay que poder, hay que saber

Hay que querer conseguir

¿por que vivir?",https://api.lyrics.ovh/v1/Andres%20Calamaro/Voy%20A%20Volver
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Las Rimas,https://open.spotify.com/track/4jHQE2B1xjdxoLoU7pPtO0,"Usamos apellidos en este desmadre
Y honramos la memoria de nuestro padre
¿Por que la foto necesita un nuevo encuadre?
¿Por que no tengo ni un pedro que me ladre?
En el mapa de los caminos perdidos

Tengo las manos y los pies dormidos

Si no tengo el gusto no tengo enemigos

Poca pelusa para demasiados ombligos



Respeto a los de la vereda del frente

Y doblo cucharas con la mente

Vivo tranquilo como en medio oriente

Lo bueno de estar solo es que la soledad no miente



Ese cuento chino me importa un pimiento

No guardo rencores pero nunca miento

Me tiré cinco años sin salir de mi apartamento

Durmiendo poco y nada pero sin remordimiento



Somos la rabia, somos la gente

Primero te lavas la boca con detergente

Respetamos al que sabe respetar naturalmente

Y toleramos al que piensa diferente



No salgo de casa pero soy bueno

Puedo rimar con azúcar puedo rimar con veneno

El amor en tiempos de Ibuprofeno

¡Tiene cobertura pero no tiene relleno!



(La la la la la...)



¡Tiene cobertura pero no tiene relleno!

Gas pimienta en la escalera del congreso

Pidieron queso, y le rompieron un hueso

No hay camino que no empiece con un beso

Pero basta terminar sintiéndote preso



Preso de los niños y de los cumpleaños

Pensando... ¿quien va a pagar los daños?

Y no te pesan las pajas, te pesan los años

Y los reflejos del espejo son extraños



Parecía que en el tiempo hubiera usado

Pero quiero mi lanza romana en el costado

No soy el nazareno en la cruz clavado

El museo del prado estaba falsificado



Esto no es un campo de concentraciones

No me acuerdo la letra de ninguna de mis canciones

Ya no tengo tiempo para mas emociones

Mis amigos son asaltantes de camiones



¿A donde quiero llegar con esto mis amigos?

Demasiada pelusa para muy pocos ombligos

Si puedo despierto a los cerebros dormidos

Que vuelvan los hijos y los nietos perdidos",https://api.lyrics.ovh/v1/Andres%20Calamaro/Las%20Rimas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Por Mirarte,https://open.spotify.com/track/5BEaoEEfTJLatNVVeRHIAC,"Por mirarte estoy accidentado
tengo miedo de no recuperar
es el tiempo una herida implacables
que dificil podré cicatrizar.
Por mirarte cruzando esa avenida
un desfile de rizas me atrapo

es el tiempo que me dejo arruinado

por mirarte no me volvi a enamorar

Y la luna fue nuestra compañera

la mañana tambien nos alcanzó

Navegando en una balsa de madera

Los esclavos del loco corazon

si por las noches ya no puedo dormir

son tus besos que nunca olvidare

por mirarte perdi las esperanzas 

de poderte volver a enamorar

Un segundo que me cambio la vida

un instante que nunca olvidare

me preocupa sufrir esta condena

y la pena que dejaste al partir

Por mirarte no te olvidare nunca

un segundo que fue una eternidad

un idioma que los enamorados 

comprendemos de tanto recordar

Por mirarte, por mirarte

Eso fue.

por mirarte una vez mas.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Por%20Mirarte
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Las Rimas,https://open.spotify.com/track/6TbrVHH3O2rP2MRk56NIJ0,"Usamos apellidos en este desmadre
Y honramos la memoria de nuestro padre
¿Por que la foto necesita un nuevo encuadre?
¿Por que no tengo ni un pedro que me ladre?
En el mapa de los caminos perdidos

Tengo las manos y los pies dormidos

Si no tengo el gusto no tengo enemigos

Poca pelusa para demasiados ombligos



Respeto a los de la vereda del frente

Y doblo cucharas con la mente

Vivo tranquilo como en medio oriente

Lo bueno de estar solo es que la soledad no miente



Ese cuento chino me importa un pimiento

No guardo rencores pero nunca miento

Me tiré cinco años sin salir de mi apartamento

Durmiendo poco y nada pero sin remordimiento



Somos la rabia, somos la gente

Primero te lavas la boca con detergente

Respetamos al que sabe respetar naturalmente

Y toleramos al que piensa diferente



No salgo de casa pero soy bueno

Puedo rimar con azúcar puedo rimar con veneno

El amor en tiempos de Ibuprofeno

¡Tiene cobertura pero no tiene relleno!



(La la la la la...)



¡Tiene cobertura pero no tiene relleno!

Gas pimienta en la escalera del congreso

Pidieron queso, y le rompieron un hueso

No hay camino que no empiece con un beso

Pero basta terminar sintiéndote preso



Preso de los niños y de los cumpleaños

Pensando... ¿quien va a pagar los daños?

Y no te pesan las pajas, te pesan los años

Y los reflejos del espejo son extraños



Parecía que en el tiempo hubiera usado

Pero quiero mi lanza romana en el costado

No soy el nazareno en la cruz clavado

El museo del prado estaba falsificado



Esto no es un campo de concentraciones

No me acuerdo la letra de ninguna de mis canciones

Ya no tengo tiempo para mas emociones

Mis amigos son asaltantes de camiones



¿A donde quiero llegar con esto mis amigos?

Demasiada pelusa para muy pocos ombligos

Si puedo despierto a los cerebros dormidos

Que vuelvan los hijos y los nietos perdidos",https://api.lyrics.ovh/v1/Andres%20Calamaro/Las%20Rimas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Falso LV,https://open.spotify.com/track/6WNiIA51d9M3BfvuS2kS0R,"Más falso que un esquimal descalzo 
Un tatuaje comprado en un supermercado 
Una banda que te esconde y no te nombra 
La sombra de un auténtico Napoleón. 
La grieta del nuevo medioevo 

Por quemada quiere empezar de nuevo 

Se palpita una nueva primavera 

La “Revoluti” ya no es lo que era. 



Sin guillotina no hay revolución 

Es un falso Louis Vuitton, casi una mentira 

Vienen con camisetas de rock y peluquería falsos 

Falso, más falso, falso Louis Vuitton. 



Me quedo viendo el tiempo en mi viejo reloj de cuarzo 

Esperando la devaluación de marzo 

El momento de gloria de un chorizo botón 

Viva el falso Louis Vuitton. 



Sin guillotina no hay revolución 

Viva falso Louis Vuitton, casi una mentira 

Vienen con camisetas de rock, mones y peluquería falsos, 

Falso, más falso, falso Louis Vuitton 

Falso, falso, más falso, falso Louis Vuitton.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Falso%20LV
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Falso LV,https://open.spotify.com/track/6o4fjNcXrn4A23pMbGPsmc,"Más falso que un esquimal descalzo 
Un tatuaje comprado en un supermercado 
Una banda que te esconde y no te nombra 
La sombra de un auténtico Napoleón. 
La grieta del nuevo medioevo 

Por quemada quiere empezar de nuevo 

Se palpita una nueva primavera 

La “Revoluti” ya no es lo que era. 



Sin guillotina no hay revolución 

Es un falso Louis Vuitton, casi una mentira 

Vienen con camisetas de rock y peluquería falsos 

Falso, más falso, falso Louis Vuitton. 



Me quedo viendo el tiempo en mi viejo reloj de cuarzo 

Esperando la devaluación de marzo 

El momento de gloria de un chorizo botón 

Viva el falso Louis Vuitton. 



Sin guillotina no hay revolución 

Viva falso Louis Vuitton, casi una mentira 

Vienen con camisetas de rock, mones y peluquería falsos, 

Falso, más falso, falso Louis Vuitton 

Falso, falso, más falso, falso Louis Vuitton.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Falso%20LV
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Te quiero igual,https://open.spotify.com/track/7A0YsIHAvleo2jLWFgnUNq,"Te quiero pero te llevaste la flor
y me dejaste el florero
te quiero me dejaste la ceniza
y te llevaste el cenicero
te quiero pero te llevaste marzo
y te rendiste en febrero

primero te quiero igual

te quiero, te llevaste la cabeza

y me dejaste el sombrero

te quiero pero te olvidaste abril

en el ropero pero igual

te quiero no me gusta esperar

pero igual te espero

primero te quiero igual

te quiero me dejaste el florero

y te llevaste la flor

pero igual

te quiero me dejaste el vestido

y te llevaste el amor

te quiero pero te olvidaste abril

en el ropero

primero te quiero igual

no sé si estoy despierto

o tengo los ojos abiertos

no sé si estoy despierto

o tengo los ojos abiertos

te quiero, no sé si estoy despierto

o tengo los ojos abiertos

sé que te quiero y que me esperan

más aeropuertos

te quiero te llevaste la vela

y me dejaste el entierro

primero te quiero igual

te quiero pero te llevaste la flor

y me dejaste el florero

te quiero me dejaste la ceniza

y te llevaste el cenicero

te quiero pero te llevaste marzo

y te rendiste en febrero

primero te quiero igual",https://api.lyrics.ovh/v1/Andres%20Calamaro/Te%20quiero%20igual
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Tuyo siempre,https://open.spotify.com/track/7BWsiOHTKmrN6XXm1dxLtV,"Si alguna vez no me vuelven a ver
porque a mí, como a todos, se me olvida
algo va a quedar adentro tuyo siempre
algo que yo te dejé alguna vez
No importa si no venís conmigo
este viaje es mejor hacerlo solo

yo te voy a recordar todos los días

porque un amor así nunca se olvida

Te seguiría por todas partes y volvería a la ciudad

si me das otra oportunidad

de volver a empezar mejor que antes

quiero darte cada uno de mis instantes

nunca más voy a mentir de nuevo

porque no voy a olvidarte nunca más

Y volvería por todas partes

para encontrarte y preguntarte

si me das otra oportunidad

Va a ser mejor que te intente olvidar

porque queda mucho tiempo por delante

algo va a quedar adentro tuyo siempre

algo que yo te deje alguna vez

porque no voy a olvidarte nunca más

porque yo no te voy a olvidar!",https://api.lyrics.ovh/v1/Andres%20Calamaro/Tuyo%20siempre
