pokemon_id,pokemon_name,form,bol_release,max_cp,base_hp,base_attack,base_defense,Grass,Fire,Water,Bug,Normal,Dark,Poison,Electric,Ice,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Dragon,Steel,Flying,pct_catch,pct_flee,fast_moves,charge_moves,img_link
186,Politoed,Normal,1,2449,207,174,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,5%,Mud ShotBubble,BlizzardHydro PumpSurfFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png
187,Hoppip,Normal,1,600,111,67,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,12%,TackleBullet Seed,Seed BombDazzling GleamGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png
188,Skiploom,Normal,1,976,146,91,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25%,7%,TackleBullet Seed,Dazzling GleamGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png
189,Jumpluff,Normal,1,1636,181,118,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5%,5%,InfestationBullet Seed,Dazzling GleamSolar BeamEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png
190,Aipom,Normal,1,1348,146,136,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,9%,ScratchAstonish,Aerial AceLow SweepSwift,https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png
191,Sunkern,Normal,1,395,102,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,9%,Razor LeafCut,Seed BombGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png
192,Sunflora,Normal,1,2141,181,185,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Razor LeafBullet Seed,Petal BlizzardSludge BombSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png
193,Yanma,Normal,1,1470,163,154,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30%,10%,Wing AttackQuick Attack,Aerial AceAncient PowerSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png
194,Wooper,Normal,1,641,146,75,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40%,10%,Mud ShotWater Gun,DigMud BombBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png
195,Quagsire,Normal,1,1992,216,152,143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15%,7%,Mud ShotWater Gun,EarthquakeStone EdgeSludge BombAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png
196,Espeon,Normal,1,3170,163,261,175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5%,5%,Zen HeadbuttConfusion,PsybeamPsychicFuture SightLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png
197,Umbreon,Normal,1,2137,216,126,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,5%,Feint AttackSnarl,Dark PulseFoul PlayLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png
198,Murkrow,Normal,1,1562,155,175,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20%,10%,PeckFeint Attack,Dark PulseDrill PeckFoul Play,https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png
199,Slowking,Normal,1,2545,216,177,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10%,5%,Water GunConfusion,BlizzardFire BlastPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png
200,Misdreavus,Normal,1,1926,155,167,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30%,7%,AstonishHex,Dark PulseShadow SneakOminous Wind,https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png
201,Unown,Normal,1,1185,134,136,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30%,10%,Hidden Power,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/unown.png
202,Wobbuffet,Normal,1,1026,382,60,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25%,7%,SplashCounterCharm,Mirror CoatFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png
203,Girafarig,Normal,1,2046,172,182,133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30%,7%,TackleConfusion,ThunderboltPsychicMirror Coat,https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png
204,Pineco,Normal,1,1108,137,108,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40%,12%,Bug BiteTackle,Rock TombSand TombGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png
205,Forretress,Normal,1,2282,181,161,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15%,7%,Bug BiteStruggle Bug,EarthquakeRock TombSand TombHeavy SlamMirror Shot,https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png
206,Dunsparce,Normal,1,1689,225,131,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,20%,BiteAstonish,DigDrill RunRock Slide,https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png
207,Gligar,Normal,1,1857,163,143,184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20%,7%,Fury CutterWing Attack,DigAerial AceNight Slash,https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png
208,Steelix,Normal,1,2414,181,148,272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10%,5%,Dragon TailIron TailThunder Fang,EarthquakeHeavy SlamCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png
209,Snubbull,Normal,1,1237,155,137,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40%,10%,BiteTackle,Dazzling GleamBrick BreakCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png
210,Granbull,Normal,1,2552,207,212,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15%,8%,BiteSnarlCharm,Play RoughClose CombatCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png
211,Qwilfish,Normal,1,2051,163,184,138,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,8%,Water GunPoison Sting,Ice BeamAqua TailSludge WaveAcid SprayFell Stinger,https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png
212,Scizor,Normal,1,3001,172,236,181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5%,5%,Fury CutterBullet Punch,Night SlashIron HeadX-ScissorFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png
213,Shuckle,Normal,1,405,85,17,396,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30%,7%,Rock ThrowStruggle Bug,Stone EdgeRock BlastGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png
214,Heracross,Normal,1,3101,190,234,179,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30%,9%,CounterStruggle Bug,MegahornEarthquakeClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png
215,Sneasel,Normal,1,2051,146,189,146,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20%,7%,Ice ShardFeint Attack,Ice PunchAvalancheFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png
216,Teddiursa,Normal,1,1328,155,142,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,LickScratch,Cross ChopPlay RoughCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png
217,Ursaring,Normal,1,2945,207,236,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,7%,Shadow ClawMetal ClawCounter,Hyper BeamPlay RoughClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png
218,Slugma,Normal,1,895,120,118,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,EmberRock Throw,Rock SlideFlame ChargeFlame Burst,https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png
219,Magcargo,Normal,1,1702,137,139,191,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5%,6%,EmberRock Throw,Stone EdgeHeat WaveOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png
220,Swinub,Normal,1,741,137,90,69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30%,10%,TacklePowder Snow,Rock SlideIcy WindBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png
221,Piloswine,Normal,1,2345,225,181,138,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12.5%,6%,Ice ShardPowder Snow,Stone EdgeBulldozeAvalanche,https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png
222,Corsola,Normal,1,1378,146,118,156,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30%,12%,TackleBubble,Bubble BeamPower GemRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png
223,Remoraid,Normal,1,912,111,127,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Mud ShotWater Gun,Water PulseAurora BeamRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png
224,Octillery,Normal,1,2315,181,197,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,7%,Mud ShotWater Gun,Gunk ShotWater PulseAurora BeamAcid SprayOctazooka,https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png
225,Delibird,Normal,1,1094,128,128,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20%,20%,Present,Ice PunchAerial AceIcy WindFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png
226,Mantine,Normal,1,2108,163,148,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30%,7%,Wing AttackBubbleBullet Seed,Ice BeamAerial AceBubble BeamWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png
227,Skarmory,Normal,1,2108,163,148,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20%,9%,Steel WingAir Slash,Flash CannonBrave BirdSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png
228,Houndour,Normal,1,1234,128,152,83,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40%,10%,EmberFeint Attack,Dark PulseFlamethrowerCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png
229,Houndoom,Normal,1,2635,181,224,144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15%,6%,Fire FangSnarl,FlamethrowerFire BlastCrunchFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png
230,Kingdra,Normal,1,2641,181,194,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10%,5%,Dragon BreathWaterfall,BlizzardHydro PumpOutrageOctazooka,https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png
231,Phanpy,Normal,1,1206,207,107,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,20%,TackleRock Smash,Rock SlideBulldozeBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png
232,Donphan,Normal,1,3013,207,214,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.5%,7%,TackleMud-SlapCounterCharm,EarthquakePlay RoughHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png
233,Porygon2,Normal,1,2711,198,198,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,,Frustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png
234,Stantler,Normal,1,2164,177,192,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,8%,TackleZen Headbutt,MegahornStompWild ChargeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png
235,Smeargle,Normal,1,431,146,40,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,7%,,,https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png
236,Tyrogue,Normal,1,492,111,64,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,—,20%,TackleRock Smash,Low SweepRock SlideBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png
237,Hitmontop,Normal,1,2156,137,173,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10%,5%,Rock SmashCounter,Stone EdgeClose CombatGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png
238,Smoochum,Normal,1,1291,128,153,91,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,—,20%,PoundPowder Snow,Ice PunchIce BeamPsyshock,https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png
239,Elekid,Normal,1,1206,128,135,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,—,20%,Thunder ShockLow Kick,DischargeThunder PunchBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png
240,Magby,Normal,1,1323,128,151,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,—,20%,Karate ChopEmber,Flame BurstFire PunchBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/magby.png
241,Miltank,Normal,1,2354,216,157,193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,8%,TackleZen Headbutt,Ice BeamThunderboltStompBody SlamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png
242,Blissey,Normal,1,2757,496,129,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,PoundZen Headbutt,Hyper BeamDazzling GleamPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png
243,Raikou,Normal,1,3452,207,241,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2%,4%,Thunder ShockVolt Switch,Shadow BallThunderThunderboltWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png
244,Entei,Normal,1,3473,251,235,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2%,4%,Fire FangFire Spin,FlamethrowerIron HeadFire BlastOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png
245,Suicune,Normal,1,2983,225,180,235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2%,4%,ExtrasensorySnarlIce Fang,Ice BeamBubble BeamWater PulseHydro Pump,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png
246,Larvitar,Normal,1,1040,137,115,93,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40%,10%,BiteRock Smash,Ancient PowerStompCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png
247,Pupitar,Normal,1,1766,172,155,133,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10%,7%,BiteRock Smash,DigAncient PowerCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png
248,Tyranitar,Normal,1,3834,225,251,207,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5%,4%,BiteIron TailSmack Down (Community Day),Stone EdgeFire BlastCrunchFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png
249,Lugia,Normal,1,3703,235,193,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2%,4%,Dragon TailExtrasensory,Hydro PumpSky AttackFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png
250,Ho-Oh,Normal,1,3863,214,239,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2%,4%,Steel WingExtrasensoryHidden Power,Fire BlastSolar BeamBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png
251,Celebi,Normal,1,3265,225,210,210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100%,0%,ConfusionCharge Beam,Hyper BeamSeed BombDazzling GleamPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png
252,Treecko,Normal,1,1053,120,124,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,PoundBullet Seed,Aerial AceGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png
253,Grovyle,Normal,1,1673,137,172,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Quick AttackBullet Seed,Aerial AceLeaf BladeGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png
254,Sceptile,Normal,1,2757,172,223,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,Fury CutterBullet Seed,EarthquakeAerial AceDragon ClawLeaf BladeFrenzy Plant (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png
255,Torchic,Normal,1,1093,128,130,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,EmberScratch,FlamethrowerRock TombFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png
256,Combusken,Normal,1,1652,155,163,115,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10%,7%,EmberPeck,FlamethrowerRock SlideFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png
257,Blaziken,Normal,1,2848,190,240,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5%,5%,CounterFire Spin,Focus BlastBrave BirdOverheatBlast Burn (Community Day)Blaze Kick,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png
258,Mudkip,Normal,1,1128,137,126,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,TackleWater Gun,SludgeDigStompFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png
259,Marshtomp,Normal,1,1776,172,156,133,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10%,7%,Mud ShotWater Gun,SludgeMud BombSurfFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png
260,Swampert,Normal,1,2974,225,208,175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5%,5%,Mud ShotWater Gun,EarthquakeSludge WaveSurfHydro Cannon (Community Day)Muddy WaterFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png
261,Poochyena,Normal,1,678,111,96,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,TackleSnarl,DigPoison FangCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png
262,Mightyena,Normal,1,1926,172,171,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,BiteFire FangThunder FangIce Fang,Poison FangPlay RoughCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png
263,Zigzagoon,Normal,1,508,116,58,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,TackleRock Smash,DigThunderboltGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png
264,Linoone,Normal,1,1662,186,142,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Shadow ClawTackle,DigThunderGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png
265,Wurmple,Normal,1,578,128,75,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png
266,Silcoon,Normal,1,553,137,60,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,Bug BitePoison Sting,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png
267,Beautifly,Normal,1,1765,155,189,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5%,6%,InfestationStruggle Bug,Bug BuzzAir CutterSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png
268,Cascoon,Normal,1,553,137,60,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,Bug BitePoison Sting,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png
269,Dustox,Normal,1,1224,155,98,162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.5%,6%,ConfusionStruggle Bug,Bug BuzzSludge BombSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png
270,Lotad,Normal,1,598,120,71,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Razor LeafWater Gun,Bubble BeamEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png
271,Lombre,Normal,1,1197,155,112,119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,Razor LeafBubble,Ice BeamBubble BeamGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png
272,Ludicolo,Normal,1,2323,190,173,176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,6%,Razor LeafBubble,Ice BeamBlizzardHydro PumpSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png
273,Seedot,Normal,1,598,120,71,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Quick AttackBullet Seed,Grass KnotEnergy BallFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png
274,Nuzleaf,Normal,1,1227,172,134,78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,Razor LeafFeint Attack,Leaf BladeGrass KnotFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png
275,Shiftry,Normal,1,2333,207,200,121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,6%,Razor LeafFeint AttackSnarl,Leaf BladeHurricaneFoul PlayLeaf TornadoFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png
276,Taillow,Normal,1,765,120,106,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,20%,PeckQuick Attack,Aerial Ace,https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png
277,Swellow,Normal,1,1920,155,185,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20%,7%,Wing AttackSteel Wing,Aerial AceBrave BirdSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png
278,Wingull,Normal,1,765,120,106,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,20%,Quick AttackWater Gun,Ice BeamWater PulseAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png
279,Pelipper,Normal,1,2127,155,175,174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20%,7%,Wing AttackWater Gun,BlizzardHydro PumpHurricane,https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png
280,Ralts,Normal,1,539,99,79,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40%,9%,ConfusionCharge Beam,PsyshockShadow SneakDisarming VoiceFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png
281,Kirlia,Normal,1,966,116,117,90,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10%,6%,ConfusionCharge Beam,Shadow SneakDisarming VoicePsychicFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png
282,Gardevoir,Normal,1,3093,169,237,195,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5%,5%,ConfusionCharge BeamCharm,Shadow BallDazzling GleamPsychicFrustration (Shadow)Return (Shadow)Synchronoise (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png
283,Surskit,Normal,1,791,120,93,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Bug BiteBubble,Bubble BeamAqua JetSignal Beam,https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png
284,Masquerain,Normal,1,2270,172,192,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20%,7%,Air SlashInfestation,Bubble BeamOminous WindAir CutterSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png
285,Shroomish,Normal,1,810,155,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,TackleBullet Seed,Seed BombGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png
286,Breloom,Normal,1,2628,155,241,144,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20%,7%,CounterBullet Seed,Seed BombSludge BombDynamic Punch,https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png
287,Slakoth,Normal,1,1002,155,104,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40%,9%,Yawn,Night SlashBrick BreakBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png
288,Vigoroth,Normal,1,1968,190,159,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,6%,ScratchCounter,BulldozeBrick BreakBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png
289,Slaking,Normal,1,4431,284,290,166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,Yawn,Hyper BeamEarthquakePlay RoughBody Slam (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png
290,Nincada,Normal,1,768,104,80,126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20%,10%,Bug BiteScratch,Aerial AceBug BuzzNight Slash,https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png
291,Ninjask,Normal,1,1969,156,199,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10%,7%,Fury CutterMetal Claw,Aerial AceBug BuzzShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png
292,Shedinja,Normal,1,393,1,153,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5%,5%,Bug BiteShadow Claw,DigAerial AceShadow Sneak,https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png
